"target_id","pval","qval","ext_gene","num_aggregated_transcripts"
"ENSMUSG00000067656",NA,NA,"Slc22a27",NA
"ENSMUSG00000060747",NA,NA,"Il28b",NA
"ENSMUSG00000025885",NA,NA,"Myo5b",NA
"ENSMUSG00000043165",NA,NA,"Lor",NA
"ENSMUSG00000035560",NA,NA,"Wdr20b",NA
"ENSMUSG00000063590",NA,NA,"Slc22a28",NA
"ENSMUSG00000056270",NA,NA,"Prr9",NA
"ENSMUSG00000084174",NA,NA,"Sycn",NA
"ENSMUSG00000027927",NA,NA,"Lelp1",NA
"ENSMUSG00000060499",NA,NA,"Rpl10l",NA
"ENSMUSG00000079510",NA,NA,"Mdga2",NA
"ENSMUSG00000078664",NA,NA,"Sprr2a1",NA
"ENSMUSG00000068893",NA,NA,"Sprr2a2",NA
"ENSMUSG00000074445",NA,NA,"Sprr2a3",NA
"ENSMUSG00000050092",NA,NA,"Sprr2b",NA
"ENSMUSG00000075044",NA,NA,"Slc22a29",NA
"ENSMUSG00000042212",NA,NA,"Sprr2d",NA
"ENSMUSG00000055030",NA,NA,"Sprr2e",NA
"ENSMUSG00000050635",NA,NA,"Sprr2f",NA
"ENSMUSG00000046203",NA,NA,"Sprr2g",NA
"ENSMUSG00000046259",NA,NA,"Sprr2h",NA
"ENSMUSG00000037469",NA,NA,"C330005M16Rik",NA
"ENSMUSG00000042157",NA,NA,"Sprr2i",NA
"ENSMUSG00000027925",NA,NA,"Sprr2j-ps",NA
"ENSMUSG00000042165",NA,NA,"Gm9774",NA
"ENSMUSG00000054215",NA,NA,"Sprr2k",NA
"ENSMUSG00000048455",NA,NA,"Sprr1b",NA
"ENSMUSG00000045539",NA,NA,"Sprr3",NA
"ENSMUSG00000050359",NA,NA,"Sprr1a",NA
"ENSMUSG00000045566",NA,NA,"Sprr4",NA
"ENSMUSG00000031130",NA,NA,"Brs3",NA
"ENSMUSG00000074435",NA,NA,"Smcp",NA
"ENSMUSG00000086848",NA,NA,"Lce6a",NA
"ENSMUSG00000033788",NA,NA,"Dysf",NA
"ENSMUSG00000057609",NA,NA,"Lce1a1",NA
"ENSMUSG00000027923",NA,NA,"Lce1b",NA
"ENSMUSG00000068890",NA,NA,"Lce1a2",NA
"ENSMUSG00000042092",NA,NA,"Lce1c",NA
"ENSMUSG00000078658",NA,NA,"Lce1d",NA
"ENSMUSG00000068889",NA,NA,"Lce1e",NA
"ENSMUSG00000042124",NA,NA,"Lce1f",NA
"ENSMUSG00000030549",NA,NA,"Rhcg",NA
"ENSMUSG00000027919",NA,NA,"Lce1g",NA
"ENSMUSG00000049593",NA,NA,"Lce1h",NA
"ENSMUSG00000074872",NA,NA,"Ctxn2",NA
"ENSMUSG00000068888",NA,NA,"Lce1i",NA
"ENSMUSG00000027202",NA,NA,"Slc12a1",NA
"ENSMUSG00000068887",NA,NA,"Lce1j",NA
"ENSMUSG00000059832",NA,NA,"Kprp",NA
"ENSMUSG00000058420",NA,NA,"Syt17",NA
"ENSMUSG00000031131",NA,NA,"Vgll1",NA
"ENSMUSG00000046676",NA,NA,"Lce1l",NA
"ENSMUSG00000024650",NA,NA,"Slc22a6",NA
"ENSMUSG00000090314",NA,NA,"2310050C09Rik",NA
"ENSMUSG00000054325",NA,NA,"Lce3a",NA
"ENSMUSG00000042031",NA,NA,"Lce3b",NA
"ENSMUSG00000045475",NA,NA,"Lce3c",NA
"ENSMUSG00000022683",NA,NA,"Pla2g10",NA
"ENSMUSG00000043472",NA,NA,"Gm9782",NA
"ENSMUSG00000053846",NA,NA,"Lipg",NA
"ENSMUSG00000074433",NA,NA,"2310001H18Rik",NA
"ENSMUSG00000068885",NA,NA,"Lce3f",NA
"ENSMUSG00000031132",NA,NA,"Cd40lg",NA
"ENSMUSG00000027690",NA,NA,"Slc2a2",NA
"ENSMUSG00000027913",NA,NA,"Crct1",NA
"ENSMUSG00000027912",NA,NA,"Lce1m",NA
"ENSMUSG00000061603",NA,NA,"Akap6",NA
"ENSMUSG00000091482",NA,NA,"Gm8223",NA
"ENSMUSG00000021411",NA,NA,"1300014I06Rik",NA
"ENSMUSG00000024517",NA,NA,"Grp",NA
"ENSMUSG00000021872",NA,NA,"Rnase10",NA
"ENSMUSG00000052382",NA,NA,"Rnase9",NA
"ENSMUSG00000024518",NA,NA,"Rax",NA
"ENSMUSG00000059648",NA,NA,"Rnase11",NA
"ENSMUSG00000053025",NA,NA,"Sv2b",NA
"ENSMUSG00000035932",NA,NA,"Olfr750",NA
"ENSMUSG00000024519",NA,NA,"Cplx4",NA
"ENSMUSG00000072575",NA,NA,"Eddm3b",NA
"ENSMUSG00000035896",NA,NA,"Rnase1",NA
"ENSMUSG00000090547",NA,NA,"Gm8265",NA
"ENSMUSG00000090279",NA,NA,"Gm9603",NA
"ENSMUSG00000091418",NA,NA,"Gm17143",NA
"ENSMUSG00000078507",NA,NA,"Aadacl3",NA
"ENSMUSG00000028593",NA,NA,"9430007A20Rik",NA
"ENSMUSG00000091582",NA,NA,"Gm3187",NA
"ENSMUSG00000031098",NA,NA,"Syt8",NA
"ENSMUSG00000075012",NA,NA,"Fjx1",NA
"ENSMUSG00000078506",NA,NA,"Gm13124",NA
"ENSMUSG00000027188",NA,NA,"Pamr1",NA
"ENSMUSG00000070609",NA,NA,"Gm13177",NA
"ENSMUSG00000090469",NA,NA,"AC166053.1",NA
"ENSMUSG00000078505",NA,NA,"Gm436",NA
"ENSMUSG00000041735",NA,NA,"Gm13178",NA
"ENSMUSG00000078504",NA,NA,"Gm438",NA
"ENSMUSG00000090512",NA,NA,"Gm3424",NA
"ENSMUSG00000090707",NA,NA,"Gm8237",NA
"ENSMUSG00000073719",NA,NA,"Vps13d",NA
"ENSMUSG00000091275",NA,NA,"Gm3248",NA
"ENSMUSG00000090643",NA,NA,"Gm3453",NA
"ENSMUSG00000091568",NA,NA,"Gm8206",NA
"ENSMUSG00000091882",NA,NA,"Gm6337",NA
"ENSMUSG00000079371",NA,NA,"Gm3476",NA
"ENSMUSG00000072742",NA,NA,"Gm3483",NA
"ENSMUSG00000072743",NA,NA,"Gm10412",NA
"ENSMUSG00000043903",NA,NA,"Gm22",NA
"ENSMUSG00000091328",NA,NA,"Gm3542",NA
"ENSMUSG00000091156",NA,NA,"Gm3500",NA
"ENSMUSG00000039079",NA,NA,"Trhr2",NA
"ENSMUSG00000061723",NA,NA,"Tnnt3",NA
"ENSMUSG00000022496",NA,NA,"Tnfrsf17",NA
"ENSMUSG00000027719",NA,NA,"Adad1",NA
"ENSMUSG00000049247",NA,NA,"Rpl37-ps1",NA
"ENSMUSG00000027720",NA,NA,"Il2",NA
"ENSMUSG00000070330",NA,NA,"Cldn27",NA
"ENSMUSG00000034768",NA,NA,"Asb16",NA
"ENSMUSG00000027718",NA,NA,"Il21",NA
"ENSMUSG00000090815",NA,NA,"Gm17601",NA
"ENSMUSG00000057370",NA,NA,"Rpl21-ps12",NA
"ENSMUSG00000052221",NA,NA,"Ppp1r36",NA
"ENSMUSG00000067122",NA,NA,"Gm10198",NA
"ENSMUSG00000053615",NA,NA,"Gm9913",NA
"ENSMUSG00000021363",NA,NA,"Mak",NA
"ENSMUSG00000053522",NA,NA,"Lgals7",NA
"ENSMUSG00000039043",NA,NA,"2610034B18Rik",NA
"ENSMUSG00000091022",NA,NA,"Gm3115",NA
"ENSMUSG00000090764",NA,NA,"Gm3127",NA
"ENSMUSG00000091114",NA,NA,"Gm3138",NA
"ENSMUSG00000079389",NA,NA,"Gm3149",NA
"ENSMUSG00000091379",NA,NA,"Gm3159",NA
"ENSMUSG00000046152",NA,NA,"Fut10",NA
"ENSMUSG00000075196",NA,NA,"Olfr1047",NA
"ENSMUSG00000075195",NA,NA,"Olfr1048",NA
"ENSMUSG00000075194",NA,NA,"Olfr1049",NA
"ENSMUSG00000075193",NA,NA,"Olfr1051",NA
"ENSMUSG00000091294",NA,NA,"Glis3",NA
"ENSMUSG00000073853",NA,NA,"Eef2k",NA
"ENSMUSG00000049097",NA,NA,"Ankrd34a",NA
"ENSMUSG00000049761",NA,NA,"4930479M11Rik",NA
"ENSMUSG00000066620",NA,NA,"Gm4883",NA
"ENSMUSG00000041566",NA,NA,"Tssk1",NA
"ENSMUSG00000005553",NA,NA,"Atp4a",NA
"ENSMUSG00000045521",NA,NA,"Tssk2",NA
"ENSMUSG00000022738",NA,NA,"Gsc2",NA
"ENSMUSG00000027071",NA,NA,"P2rx3",NA
"ENSMUSG00000033053",NA,NA,"1700028P14Rik",NA
"ENSMUSG00000070469",NA,NA,"Adamtsl3",NA
"ENSMUSG00000071604",NA,NA,"Fam189a2",NA
"ENSMUSG00000022144",NA,NA,"Gdnf",NA
"ENSMUSG00000019194",NA,NA,"Scn1b",NA
"ENSMUSG00000021396",NA,NA,"Nxnl2",NA
"ENSMUSG00000091383",NA,NA,"Hist1h2al",NA
"ENSMUSG00000021448",NA,NA,"Shc3",NA
"ENSMUSG00000079051",NA,NA,"Gm14025",NA
"ENSMUSG00000090441",NA,NA,"Gm17651",NA
"ENSMUSG00000062556",NA,NA,"Abph",NA
"ENSMUSG00000036521",NA,NA,"Abpe",NA
"ENSMUSG00000078754",NA,NA,"Gm4362",NA
"ENSMUSG00000078758",NA,NA,"Gm4684",NA
"ENSMUSG00000078759",NA,NA,"Gm6662",NA
"ENSMUSG00000078383",NA,NA,"Gm6666",NA
"ENSMUSG00000090339",NA,NA,"Gm6669",NA
"ENSMUSG00000078381",NA,NA,"Gm5329",NA
"ENSMUSG00000091362",NA,NA,"Gm7147",NA
"ENSMUSG00000044086",NA,NA,"Lmod3",NA
"ENSMUSG00000090513",NA,NA,"Gm9140",NA
"ENSMUSG00000078757",NA,NA,"Gm5326",NA
"ENSMUSG00000091895",NA,NA,"Fgfr1",NA
"ENSMUSG00000074189",NA,NA,"Gm5116",NA
"ENSMUSG00000048572",NA,NA,"E030010A14Rik",NA
"ENSMUSG00000091499",NA,NA,"Gm5327",NA
"ENSMUSG00000074188",NA,NA,"Gm5058",NA
"ENSMUSG00000041731",NA,NA,"Pgm5",NA
"ENSMUSG00000062536",NA,NA,"Gm6003",NA
"ENSMUSG00000061795",NA,NA,"Abpd",NA
"ENSMUSG00000090937",NA,NA,"Gm5895",NA
"ENSMUSG00000092096",NA,NA,"Gm4695",NA
"ENSMUSG00000046438",NA,NA,"Abpz",NA
"ENSMUSG00000023993",NA,NA,"Treml1",NA
"ENSMUSG00000042254",NA,NA,"Cilp",NA
"ENSMUSG00000021136",NA,NA,"Smoc1",NA
"ENSMUSG00000078753",NA,NA,"Gm12769",NA
"ENSMUSG00000066586",NA,NA,"Abpg",NA
"ENSMUSG00000010660",NA,NA,"Plcd1",NA
"ENSMUSG00000066584",NA,NA,"Abpb",NA
"ENSMUSG00000074603",NA,NA,"Gm10729",NA
"ENSMUSG00000066583",NA,NA,"Abpa",NA
"ENSMUSG00000078752",NA,NA,"Gm12776",NA
"ENSMUSG00000006574",NA,NA,"Slc4a1",NA
"ENSMUSG00000061669",NA,NA,"Gm6404",NA
"ENSMUSG00000042258",NA,NA,"Isl1",NA
"ENSMUSG00000036459",NA,NA,"Wtip",NA
"ENSMUSG00000027270",NA,NA,"6330527O06Rik",NA
"ENSMUSG00000079055",NA,NA,"Slc8a3",NA
"ENSMUSG00000039913",NA,NA,"Pak7",NA
"ENSMUSG00000022518",NA,NA,"4930562C15Rik",NA
"ENSMUSG00000051003",NA,NA,"Olfr161",NA
"ENSMUSG00000059043",NA,NA,"Olfr15",NA
"ENSMUSG00000049168",NA,NA,"Olfr449",NA
"ENSMUSG00000043119",NA,NA,"Olfr448",NA
"ENSMUSG00000045708",NA,NA,"Olfr447",NA
"ENSMUSG00000071531",NA,NA,"Gprin2",NA
"ENSMUSG00000056481",NA,NA,"Cd248",NA
"ENSMUSG00000090826",NA,NA,"Gm17285",NA
"ENSMUSG00000030486",NA,NA,"Zfp108",NA
"ENSMUSG00000021345",NA,NA,"Prl8a6",NA
"ENSMUSG00000024600",NA,NA,"Slc27a6",NA
"ENSMUSG00000021346",NA,NA,"Prl8a8",NA
"ENSMUSG00000042102",NA,NA,"Dmgdh",NA
"ENSMUSG00000056436",NA,NA,"Cyct",NA
"ENSMUSG00000022129",NA,NA,"Dct",NA
"ENSMUSG00000053441",NA,NA,"Adamts19",NA
"ENSMUSG00000030519",NA,NA,"Apba2",NA
"ENSMUSG00000050875",NA,NA,"A730017C20Rik",NA
"ENSMUSG00000061517",NA,NA,"Sox21",NA
"ENSMUSG00000043681",NA,NA,"Fam25c",NA
"ENSMUSG00000092109",NA,NA,"Gm9376",NA
"ENSMUSG00000023064",NA,NA,"Sncg",NA
"ENSMUSG00000031957",NA,NA,"Ctrb1",NA
"ENSMUSG00000031955",NA,NA,"Bcar1",NA
"ENSMUSG00000031952",NA,NA,"Chst5",NA
"ENSMUSG00000040740",NA,NA,"Slc25a34",NA
"ENSMUSG00000053399",NA,NA,"Adamts18",NA
"ENSMUSG00000056586",NA,NA,"Zar1l",NA
"ENSMUSG00000047420",NA,NA,"Fam180a",NA
"ENSMUSG00000046844",NA,NA,"Vat1l",NA
"ENSMUSG00000045613",NA,NA,"Chrm2",NA
"ENSMUSG00000040706",NA,NA,"Agmat",NA
"ENSMUSG00000008874",NA,NA,"Clec3a",NA
"ENSMUSG00000034467",NA,NA,"Dynlrb2",NA
"ENSMUSG00000029837",NA,NA,"1700111E14Rik",NA
"ENSMUSG00000058579",NA,NA,"Cela2a",NA
"ENSMUSG00000031844",NA,NA,"Hsd17b2",NA
"ENSMUSG00000051435",NA,NA,"Fhad1",NA
"ENSMUSG00000031841",NA,NA,"Cdh13",NA
"ENSMUSG00000031837",NA,NA,"Necab2",NA
"ENSMUSG00000016128",NA,NA,"Stard13",NA
"ENSMUSG00000054622",NA,NA,"D730045B01Rik",NA
"ENSMUSG00000091794",NA,NA,"Vmn2r18",NA
"ENSMUSG00000038600",NA,NA,"Atp6v0a4",NA
"ENSMUSG00000031831",NA,NA,"Lrrc50",NA
"ENSMUSG00000024266",NA,NA,"Adad2",NA
"ENSMUSG00000025515",NA,NA,"Muc2",NA
"ENSMUSG00000045246",NA,NA,"Kcng4",NA
"ENSMUSG00000023336",NA,NA,"Wfdc1",NA
"ENSMUSG00000034112",NA,NA,"Atp2c2",NA
"ENSMUSG00000029829",NA,NA,"Tmem213",NA
"ENSMUSG00000037974",NA,NA,"Muc5ac",NA
"ENSMUSG00000028583",NA,NA,"Pdpn",NA
"ENSMUSG00000071347",NA,NA,"C1qtnf9",NA
"ENSMUSG00000041660",NA,NA,"Bbox1",NA
"ENSMUSG00000091428",NA,NA,"Gm17507",NA
"ENSMUSG00000060548",NA,NA,"Tnfrsf19",NA
"ENSMUSG00000074971",NA,NA,"Fibin",NA
"ENSMUSG00000078545",NA,NA,"AC182763.1",NA
"ENSMUSG00000092057",NA,NA,"AC182763.2",NA
"ENSMUSG00000035296",NA,NA,"Sgcg",NA
"ENSMUSG00000074968",NA,NA,"Ano3",NA
"ENSMUSG00000058518",NA,NA,"Rps12-ps2",NA
"ENSMUSG00000028965",NA,NA,"Tnfrsf9",NA
"ENSMUSG00000050808",NA,NA,"Muc15",NA
"ENSMUSG00000048281",NA,NA,"Dleu7",NA
"ENSMUSG00000079170",NA,NA,"Gm13941",NA
"ENSMUSG00000079169",NA,NA,"Gm15130",NA
"ENSMUSG00000021933",NA,NA,"Gucy1b2",NA
"ENSMUSG00000028963",NA,NA,"Uts2",NA
"ENSMUSG00000059827",NA,NA,"Gm5670",NA
"ENSMUSG00000074966",NA,NA,"Olfr1275",NA
"ENSMUSG00000063142",NA,NA,"Kcnma1",NA
"ENSMUSG00000063844",NA,NA,"Olfr1276",NA
"ENSMUSG00000074965",NA,NA,"Olfr1277",NA
"ENSMUSG00000068647",NA,NA,"Olfr1278",NA
"ENSMUSG00000068646",NA,NA,"Olfr1279",NA
"ENSMUSG00000068645",NA,NA,"Olfr1280",NA
"ENSMUSG00000068644",NA,NA,"Olfr1281",NA
"ENSMUSG00000074964",NA,NA,"Olfr1282",NA
"ENSMUSG00000064266",NA,NA,"Olfr1283",NA
"ENSMUSG00000050781",NA,NA,"Olfr1284",NA
"ENSMUSG00000071862",NA,NA,"Lrrtm2",NA
"ENSMUSG00000062280",NA,NA,"Olfr1285",NA
"ENSMUSG00000074963",NA,NA,"Olfr1286",NA
"ENSMUSG00000063377",NA,NA,"Olfr1287",NA
"ENSMUSG00000075574",NA,NA,"Defb48",NA
"ENSMUSG00000090381",NA,NA,"Gm6158",NA
"ENSMUSG00000075573",NA,NA,"Defb47",NA
"ENSMUSG00000044039",NA,NA,"Olfr1288",NA
"ENSMUSG00000062742",NA,NA,"Gm5239",NA
"ENSMUSG00000075572",NA,NA,"Defb43",NA
"ENSMUSG00000061195",NA,NA,"Olfr1289",NA
"ENSMUSG00000021782",NA,NA,"Dlg5",NA
"ENSMUSG00000075571",NA,NA,"Defb30",NA
"ENSMUSG00000074962",NA,NA,"Olfr1290",NA
"ENSMUSG00000074960",NA,NA,"Olfr1294",NA
"ENSMUSG00000054272",NA,NA,"Zscan4c",NA
"ENSMUSG00000074959",NA,NA,"Olfr1295",NA
"ENSMUSG00000074958",NA,NA,"Olfr1297",NA
"ENSMUSG00000068641",NA,NA,"Olfr1298",NA
"ENSMUSG00000090714",NA,NA,"Zscan4d",NA
"ENSMUSG00000091880",NA,NA,"Zscan4e",NA
"ENSMUSG00000074957",NA,NA,"Olfr1299",NA
"ENSMUSG00000070828",NA,NA,"Zscan4f",NA
"ENSMUSG00000057149",NA,NA,"Olfr1301",NA
"ENSMUSG00000044560",NA,NA,"Olfr1302",NA
"ENSMUSG00000070826",NA,NA,"Zscan4-ps2",NA
"ENSMUSG00000070824",NA,NA,"Vmn1r72",NA
"ENSMUSG00000074956",NA,NA,"Olfr1303",NA
"ENSMUSG00000051687",NA,NA,"Vmn1r73",NA
"ENSMUSG00000074955",NA,NA,"Olfr1305",NA
"ENSMUSG00000047655",NA,NA,"Vmn1r74",NA
"ENSMUSG00000074954",NA,NA,"Olfr1306",NA
"ENSMUSG00000043308",NA,NA,"Vmn1r75",NA
"ENSMUSG00000074953",NA,NA,"Olfr1307",NA
"ENSMUSG00000045713",NA,NA,"Vmn1r76",NA
"ENSMUSG00000074952",NA,NA,"Olfr1308",NA
"ENSMUSG00000091201",NA,NA,"Vmn1r77",NA
"ENSMUSG00000061602",NA,NA,"Vmn1r78",NA
"ENSMUSG00000074951",NA,NA,"Olfr1309",NA
"ENSMUSG00000046443",NA,NA,"Vmn1r79",NA
"ENSMUSG00000074949",NA,NA,"Olfr1310",NA
"ENSMUSG00000057161",NA,NA,"Vmn1r80",NA
"ENSMUSG00000074948",NA,NA,"Olfr1311",NA
"ENSMUSG00000074947",NA,NA,"Olfr1312",NA
"ENSMUSG00000066805",NA,NA,"Vmn1r81",NA
"ENSMUSG00000091977",NA,NA,"Gm17350",NA
"ENSMUSG00000058132",NA,NA,"Vmn1r82",NA
"ENSMUSG00000074946",NA,NA,"Olfr1313",NA
"ENSMUSG00000066804",NA,NA,"Vmn1r83",NA
"ENSMUSG00000074945",NA,NA,"Olfr1314",NA
"ENSMUSG00000066803",NA,NA,"Vmn1r84",NA
"ENSMUSG00000074943",NA,NA,"Olfr1316",NA
"ENSMUSG00000034071",NA,NA,"Zfp551",NA
"ENSMUSG00000050776",NA,NA,"Olfr1317",NA
"ENSMUSG00000049758",NA,NA,"Olfr1318",NA
"ENSMUSG00000014453",NA,NA,"Blk",NA
"ENSMUSG00000021953",NA,NA,"Tdh",NA
"ENSMUSG00000041358",NA,NA,"BC125332",NA
"ENSMUSG00000030385",NA,NA,"2900092C05Rik",NA
"ENSMUSG00000092012",NA,NA,"Gm4782",NA
"ENSMUSG00000091981",NA,NA,"Gm8038",NA
"ENSMUSG00000029831",NA,NA,"Npvf",NA
"ENSMUSG00000091797",NA,NA,"Vmn2r53",NA
"ENSMUSG00000093611",NA,NA,"Tdh",NA
"ENSMUSG00000025808",NA,NA,"Ccdc7",NA
"ENSMUSG00000053088",NA,NA,"Vmn2r54",NA
"ENSMUSG00000073072",NA,NA,"G930045G22Rik",NA
"ENSMUSG00000091045",NA,NA,"Vmn2r55",NA
"ENSMUSG00000090762",NA,NA,"Vmn2r56",NA
"ENSMUSG00000078491",NA,NA,"Gm13090",NA
"ENSMUSG00000038925",NA,NA,"E330034G19Rik",NA
"ENSMUSG00000091712",NA,NA,"Sec14l5",NA
"ENSMUSG00000051669",NA,NA,"AU021092",NA
"ENSMUSG00000008658",NA,NA,"Rbfox1",NA
"ENSMUSG00000022715",NA,NA,"Cldn26",NA
"ENSMUSG00000057880",NA,NA,"Abat",NA
"ENSMUSG00000051226",NA,NA,"Gm9851",NA
"ENSMUSG00000021796",NA,NA,"Bmpr1a",NA
"ENSMUSG00000058152",NA,NA,"Chsy3",NA
"ENSMUSG00000091181",NA,NA,"Gm17647",NA
"ENSMUSG00000030518",NA,NA,"Fam189a1",NA
"ENSMUSG00000051896",NA,NA,"1700011F03Rik",NA
"ENSMUSG00000058741",NA,NA,"Prr19",NA
"ENSMUSG00000055874",NA,NA,"Foxi3",NA
"ENSMUSG00000043843",NA,NA,"Tmem145",NA
"ENSMUSG00000004151",NA,NA,"Etv1",NA
"ENSMUSG00000041237",NA,NA,"Pklr",NA
"ENSMUSG00000054474",NA,NA,"Thnsl2",NA
"ENSMUSG00000021838",NA,NA,"Samd4",NA
"ENSMUSG00000054422",NA,NA,"Fabp1",NA
"ENSMUSG00000055027",NA,NA,"Smyd1",NA
"ENSMUSG00000037451",NA,NA,"Slc22a20",NA
"ENSMUSG00000063651",NA,NA,"Cnfn",NA
"ENSMUSG00000042874",NA,NA,"D930007J09Rik",NA
"ENSMUSG00000090520",NA,NA,"AC174382.1",NA
"ENSMUSG00000091860",NA,NA,"AC174382.2",NA
"ENSMUSG00000073018",NA,NA,"Gm1070",NA
"ENSMUSG00000053044",NA,NA,"Cd8b1",NA
"ENSMUSG00000079049",NA,NA,"Serpinb1c",NA
"ENSMUSG00000024578",NA,NA,"Il17b",NA
"ENSMUSG00000090580",NA,NA,"Gm4144",NA
"ENSMUSG00000090310",NA,NA,"Gm5156",NA
"ENSMUSG00000071691",NA,NA,"Gm960",NA
"ENSMUSG00000074322",NA,NA,"Vmn1r112",NA
"ENSMUSG00000092498",NA,NA,"Vmn1r109",NA
"ENSMUSG00000092170",NA,NA,"Vmn1r110",NA
"ENSMUSG00000091608",NA,NA,"Vmn1r111",NA
"ENSMUSG00000092058",NA,NA,"Gm10668",NA
"ENSMUSG00000091638",NA,NA,"Vmn1r113",NA
"ENSMUSG00000074323",NA,NA,"Vmn1r114",NA
"ENSMUSG00000091435",NA,NA,"Vmn1r115",NA
"ENSMUSG00000090835",NA,NA,"Vmn1r116",NA
"ENSMUSG00000090651",NA,NA,"Vmn1r117",NA
"ENSMUSG00000091935",NA,NA,"Vmn1r118",NA
"ENSMUSG00000091433",NA,NA,"Vmn1r119",NA
"ENSMUSG00000091988",NA,NA,"Vmn1r120",NA
"ENSMUSG00000078407",NA,NA,"Vmn1r121",NA
"ENSMUSG00000072473",NA,NA,"1700024G13Rik",NA
"ENSMUSG00000091225",NA,NA,"Vmn1r122",NA
"ENSMUSG00000021919",NA,NA,"Chat",NA
"ENSMUSG00000091320",NA,NA,"Vmn1r123",NA
"ENSMUSG00000078410",NA,NA,"Vmn1r124",NA
"ENSMUSG00000074325",NA,NA,"Vmn1r125",NA
"ENSMUSG00000090745",NA,NA,"Vmn1r126",NA
"ENSMUSG00000078409",NA,NA,"Vmn1r127",NA
"ENSMUSG00000028072",NA,NA,"Ntrk1",NA
"ENSMUSG00000046957",NA,NA,"Spz1",NA
"ENSMUSG00000092136",NA,NA,"Vmn1r128",NA
"ENSMUSG00000090880",NA,NA,"Vmn1r129",NA
"ENSMUSG00000090376",NA,NA,"Gm6882",NA
"ENSMUSG00000021702",NA,NA,"Thbs4",NA
"ENSMUSG00000092013",NA,NA,"Vmn1r130",NA
"ENSMUSG00000092501",NA,NA,"Gm4172",NA
"ENSMUSG00000091120",NA,NA,"Gm4545",NA
"ENSMUSG00000074316",NA,NA,"Vmn1r132",NA
"ENSMUSG00000092391",NA,NA,"Gm4175",NA
"ENSMUSG00000078406",NA,NA,"Gm4177",NA
"ENSMUSG00000041730",NA,NA,"Prrxl1",NA
"ENSMUSG00000090829",NA,NA,"Vmn1r135",NA
"ENSMUSG00000078405",NA,NA,"Gm5725",NA
"ENSMUSG00000067872",NA,NA,"Ccdc87",NA
"ENSMUSG00000071540",NA,NA,"3425401B19Rik",NA
"ENSMUSG00000091765",NA,NA,"Gm5891",NA
"ENSMUSG00000078127",NA,NA,"Fam170b",NA
"ENSMUSG00000078404",NA,NA,"Vmn1r137",NA
"ENSMUSG00000050666",NA,NA,"E130203B14Rik",NA
"ENSMUSG00000078403",NA,NA,"Gm4179",NA
"ENSMUSG00000047149",NA,NA,"Olfr1052",NA
"ENSMUSG00000075192",NA,NA,"Olfr1053",NA
"ENSMUSG00000062991",NA,NA,"Nrg1",NA
"ENSMUSG00000075190",NA,NA,"Olfr1054",NA
"ENSMUSG00000067351",NA,NA,"Rps15a-ps2",NA
"ENSMUSG00000068205",NA,NA,"Macrod2",NA
"ENSMUSG00000090737",NA,NA,"Gm6788",NA
"ENSMUSG00000090938",NA,NA,"Gm6905",NA
"ENSMUSG00000090843",NA,NA,"Gm17673",NA
"ENSMUSG00000072949",NA,NA,"Acot1",NA
"ENSMUSG00000050063",NA,NA,"Klk6",NA
"ENSMUSG00000046723",NA,NA,"Adam24",NA
"ENSMUSG00000071937",NA,NA,"Adam25",NA
"ENSMUSG00000046282",NA,NA,"4930529F22Rik",NA
"ENSMUSG00000054033",NA,NA,"Adam39",NA
"ENSMUSG00000090957",NA,NA,"Gm7535",NA
"ENSMUSG00000048062",NA,NA,"Fpr-rs4",NA
"ENSMUSG00000068399",NA,NA,"Gm7247",NA
"ENSMUSG00000038246",NA,NA,"Fam50b",NA
"ENSMUSG00000000606",NA,NA,"Vmn2r88",NA
"ENSMUSG00000056197",NA,NA,"4931417E11Rik",NA
"ENSMUSG00000072476",NA,NA,"Gm9008",NA
"ENSMUSG00000070448",NA,NA,"Vmn2r89",NA
"ENSMUSG00000072255",NA,NA,"Gm16382",NA
"ENSMUSG00000079244",NA,NA,"Gm5622",NA
"ENSMUSG00000091142",NA,NA,"Gm17175",NA
"ENSMUSG00000091296",NA,NA,"Gm4181",NA
"ENSMUSG00000059077",NA,NA,"Pth",NA
"ENSMUSG00000090740",NA,NA,"Gm17079",NA
"ENSMUSG00000068506",NA,NA,"Gm5800",NA
"ENSMUSG00000060615",NA,NA,"Ang4",NA
"ENSMUSG00000051209",NA,NA,"Gpr119",NA
"ENSMUSG00000050961",NA,NA,"AY358078",NA
"ENSMUSG00000060780",NA,NA,"Lrrtm1",NA
"ENSMUSG00000062148",NA,NA,"Ear6",NA
"ENSMUSG00000047259",NA,NA,"Mc4r",NA
"ENSMUSG00000079606",NA,NA,"Gm595",NA
"ENSMUSG00000027556",NA,NA,"Car1",NA
"ENSMUSG00000063692",NA,NA,"Gm5576",NA
"ENSMUSG00000071356",NA,NA,"Reg3b",NA
"ENSMUSG00000068341",NA,NA,"Reg3d",NA
"ENSMUSG00000074881",NA,NA,"Mageb3",NA
"ENSMUSG00000079516",NA,NA,"Reg3a",NA
"ENSMUSG00000062461",NA,NA,"Gm5453",NA
"ENSMUSG00000045022",NA,NA,"1700024P04Rik",NA
"ENSMUSG00000074485",NA,NA,"Gm7381",NA
"ENSMUSG00000040197",NA,NA,"Cd209e",NA
"ENSMUSG00000050919",NA,NA,"Zfp366",NA
"ENSMUSG00000023140",NA,NA,"Reg2",NA
